Model	Antioquia_SESGO,PROM	Apartadó_SESGO,PROM	Arauca_SESGO,PROM	Atlántico_SESGO,PROM	Barranquilla_SESGO,PROM	Bello_SESGO,PROM	Bogotá, D,C,_SESGO,PROM	Bolívar_SESGO,PROM	B_R2,PROMacá_SESGO,PROM	Bucaramanga_SESGO,PROM	Buenaventura_SESGO,PROM	Buga_SESGO,PROM	Caldas_SESGO,PROM	Cali_SESGO,PROM	Caquetá_SESGO,PROM	Cartagena_SESGO,PROM	Cartago_SESGO,PROM	Casanare_SESGO,PROM	Cauca_SESGO,PROM	Cesar_SESGO,PROM	Chía_SESGO,PROM	Chocó_SESGO,PROM	Ciénaga_SESGO,PROM	Córdoba_SESGO,PROM	Cúcuta_SESGO,PROM	Cundinamarca_SESGO,PROM	Dosquebradas_SESGO,PROM	Duitama_SESGO,PROM	Envigado_SESGO,PROM	Facatativá_SESGO,PROM	Girardot_SESGO,PROM	Girón_SESGO,PROM	Guainía_SESGO,PROM	Guaviare_SESGO,PROM	Huila_SESGO,PROM	Ibagué_SESGO,PROM	Ipiales_SESGO,PROM	Itagüí_SESGO,PROM	Jamundí_SESGO,PROM	La Guajira_SESGO,PROM	Lorica_SESGO,PROM	Magangué_SESGO,PROM	Magdalena_SESGO,PROM	Maicao_SESGO,PROM	Malambo_SESGO,PROM	Manizales_SESGO,PROM	Medellín_SESGO,PROM	Meta_SESGO,PROM	Montería_SESGO,PROM	Mosquera_SESGO,PROM	Nariño_SESGO,PROM	Norte de Santander_SESGO,PROM	Palmira_SESGO,PROM	Pasto_SESGO,PROM	Pereira_SESGO,PROM	Pitalito_SESGO,PROM	Pop_R2,PROMán_SESGO,PROM	Putum_R2,PROMo_SESGO,PROM	Quibdó_SESGO,PROM	Quindío_SESGO,PROM	Riohacha_SESGO,PROM	Rionegro_SESGO,PROM	Risaralda_SESGO,PROM	San Andrés_SESGO,PROM	Santa Marta_SESGO,PROM	Santander_SESGO,PROM	Sincelejo_SESGO,PROM	Soacha_SESGO,PROM	Soledad_SESGO,PROM	Sucre_SESGO,PROM	Tolima_SESGO,PROM	Tuluá_SESGO,PROM	Tumaco_SESGO,PROM	Tunja_SESGO,PROM	Turbo_SESGO,PROM	Uribia_SESGO,PROM	Valle del Cauca_SESGO,PROM	Valledupar_SESGO,PROM	Vaupés_SESGO,PROM	Villavicencio_SESGO,PROM	Yopal_SESGO,PROM	NA_SESGO,PROM	Antioquia_R2,PROM	Apartadó_R2,PROM	Arauca_R2,PROM	Atlántico_R2,PROM	Barranquilla_R2,PROM	Bello_R2,PROM	Bogotá, D,C,_R2,PROM	Bolívar_R2,PROM	B_R2,PROMacá_R2,PROM	Bucaramanga_R2,PROM	Buenaventura_R2,PROM	Buga_R2,PROM	Caldas_R2,PROM	Cali_R2,PROM	Caquetá_R2,PROM	Cartagena_R2,PROM	Cartago_R2,PROM	Casanare_R2,PROM	Cauca_R2,PROM	Cesar_R2,PROM	Chía_R2,PROM	Chocó_R2,PROM	Ciénaga_R2,PROM	Córdoba_R2,PROM	Cúcuta_R2,PROM	Cundinamarca_R2,PROM	Dosquebradas_R2,PROM	Duitama_R2,PROM	Envigado_R2,PROM	Facatativá_R2,PROM	Girardot_R2,PROM	Girón_R2,PROM	Guainía_R2,PROM	Guaviare_R2,PROM	Huila_R2,PROM	Ibagué_R2,PROM	Ipiales_R2,PROM	Itagüí_R2,PROM	Jamundí_R2,PROM	La Guajira_R2,PROM	Lorica_R2,PROM	Magangué_R2,PROM	Magdalena_R2,PROM	Maicao_R2,PROM	Malambo_R2,PROM	Manizales_R2,PROM	Medellín_R2,PROM	Meta_R2,PROM	Montería_R2,PROM	Mosquera_R2,PROM	Nariño_R2,PROM	Norte de Santander_R2,PROM	Palmira_R2,PROM	Pasto_R2,PROM	Pereira_R2,PROM	Pitalito_R2,PROM	Pop_R2,PROMán_R2,PROM	Putum_R2,PROMo_R2,PROM	Quibdó_R2,PROM	Quindío_R2,PROM	Riohacha_R2,PROM	Rionegro_R2,PROM	Risaralda_R2,PROM	San Andrés_R2,PROM	Santa Marta_R2,PROM	Santander_R2,PROM	Sincelejo_R2,PROM	Soacha_R2,PROM	Soledad_R2,PROM	Sucre_R2,PROM	Tolima_R2,PROM	Tuluá_R2,PROM	Tumaco_R2,PROM	Tunja_R2,PROM	Turbo_R2,PROM	Uribia_R2,PROM	Valle del Cauca_R2,PROM	Valledupar_R2,PROM	Vaupés_R2,PROM	Villavicencio_R2,PROM	Yopal_R2,PROM	PROM_MODEL	PROM_R2	NUM_NA
microWave+dvd+washMach	0,7013271049	2,0389694775	0,8041017842	0,838156266	1,2268083123	0,0938853573	0,0717808101	0,3680025764	2,0507609693	1,6809022931	2,5700539568	0,0022097577	2,6330063867	0,2427129585	2,5052988945	0,5261558246	9,8361212886	0,9236826947	2,088669727	0,1762312151	NA	5,1056572177	3,2493901769	0,159559678	2,373925122	0,4211858578	0,7956039436	47,4230588657	19,56710065	0,8832583972	1,7440130863	3,2566186854	50,705309333	93,7697138458	0,8470663143	1,4995613786	0,055406422	0,4284176003	289,5723586797	0,3219038082	72,9990751352	4,2911000952	0,7167876625	15,022950463	0,7184367956	1,5991114966	0,1114667795	0,1474315819	1,0089419368	18,828570135	1,1494069389	0,475442592	1,5587453383	4,3268019006	0,9878944511	11,5107402648	182,283831484	0,3227341207	5,6026391682	3,0784777148	0,3952162687	1,9501516073	0,6080097473	11,2930601222	0,5857946518	0,331406346	1,6493571452	0,6239501839	0,5553420498	0,3523668701	5,5867675462	201,2278172412	0,6359809276	0,1772124222	1,4402525416	6,4510293457	0,0914069062	0,3513749239	0,2931393162	0,0403731376	5,7957263126	NA	0,9408622206	0,9530972331	0,9541159326	0,9344632426	0,9526941515	0,9597154254	0,9483000338	0,9505428921	0,9505403212	0,9494982046	0,962078956	0,9581576043	0,9498806723	0,9501902255	0,9347730604	0,94896076	0,9590342938	0,9459911301	0,932854927	0,9485462667	NA	0,9457421941	0,937047372	0,9383149273	0,9568072759	0,9481968117	0,9642352071	0,9582974863	0,9518248841	0,9648671512	0,9624732982	0,9530488605	0,9496586644	0,9754471356	0,9466029933	0,9559379548	0,9602120029	0,9568632208	0,9567939391	0,9530349256	0,9427751491	0,9424771083	0,9462772915	0,9790736366	0,9585700119	0,9575785043	0,9463228674	0,9489281694	0,9504262876	0,9568414784	0,9607477028	0,9440116744	0,9585531867	0,9648560083	0,9591116375	0,9451993516	0,9502037422	0,9517336607	0,9492271165	0,9568590318	0,9006325259	0,9649848822	0,9413440174	0,960922878	0,9478048789	0,9456091675	0,9511701617	0,959446978	0,9494991248	0,9372942742	0,9488772877	0,9723107029	0,9469018864	0,9663116663	0,9493048862	0,944806167	0,9461544202	0,9537417513	0,9468070067	0,9525524595	0,9538331875	14,0091783548	0,947347704	1
cellPhone+microWave+dvd	0,7252569052	1,9525755936	0,6256393429	0,7625763699	1,2419119197	0,6187487718	0,0739479463	0,4758669184	1,1997906436	1,4529710927	8,1847096435	8,0174270809	2,6009482429	0,1866146619	3,2879793872	0,6098924235	9,2925630266	1,0022444067	1,9013392008	0,1804200873	NA	3,6493511557	2,856678868	0,1544325669	5,1327441815	0,5297409857	1,080501395	21,5738366918	19,3062596047	1,138344248	1,8684406544	2,9450345644	52,7939817167	126,592418666	0,6907514729	0,7182914236	0,5511382588	0,4405689597	121,4201136925	0,1904134507	69,7858715599	3,1355842931	0,5164099603	0,5824103719	5,3241374033	1,7419213099	0,1192641859	0,1385826479	2,3623609327	54,464070484	0,7953544416	0,5380502559	1,5425034227	3,6128017938	1,1024816399	0,0352433138	156,812319069	0,4936878633	3,2511387222	3,6700954135	0,0266013948	0,1165428395	0,1565530763	161,0015166322	0,7673116896	0,355537846	3,2158050171	0,4096560771	2,7040720317	0,4623409334	6,3989629369	221,8855149091	0,4416057746	0,0748662092	1,1551803722	1,2323600737	0,0924539732	0,2186883719	0,4926064386	0,0648062619	10,1540992159	NA	0,9397749698	0,9529793236	0,9542358698	0,9345303637	0,952676388	0,9598284273	0,9485003959	0,951340199	0,9485299836	0,9486918227	0,9622522175	0,9577321293	0,947866269	0,9507536345	0,9349883206	0,948019495	0,9590707447	0,9456983086	0,9344969678	0,9478034111	NA	0,9457848272	0,9372520535	0,9372115316	0,9574125699	0,9474931073	0,9644672894	0,9582979384	0,9515092556	0,9651279812	0,9621907786	0,9525744515	0,9496586644	0,97612644	0,9466848126	0,9559674636	0,960528259	0,9560638689	0,9652168091	0,9525849576	0,9400099695	0,9417214914	0,9462271448	0,9761689427	0,9593509497	0,9561495899	0,9459254149	0,9479915815	0,9501748072	0,9588441755	0,9602060698	0,9438264536	0,9582255711	0,9649684147	0,9589319954	0,9443123353	0,9492257162	0,9513373646	0,9492810662	0,9563392402	0,9111617767	0,9645932991	0,9392593663	0,9636810218	0,9478193786	0,9444362442	0,9501020183	0,9593452181	0,9504658251	0,9339407019	0,9491641065	0,9738072631	0,9455901274	0,9658881968	0,9480925677	0,94310144	0,9462014372	0,9532949125	0,9466359658	0,9520441489	0,9536305235	14,1184729673	0,9467027466	1
heater+microWave+soundEqui	0,6495098138	0,8330181565	0,7170173141	0,910918147	1,309473288	1,575082714	0,0804457168	0,3103773399	2,956554031	1,8828204336	6,2703606892	8,6090621565	2,8739073069	0,3972317595	3,0545681431	0,3068095024	0,2781201806	0,7987966749	2,0830839247	0,2745590013	NA	8,6806222356	2,5907196567	0,1678307853	9,3380296739	0,5221789451	1,2464619486	31,7386069176	9,2783398793	2,790039915	45,1987611303	2,0768527352	1,1988880017	176,4484037966	0,5947362225	2,8832855373	0,7670675849	0,8694651808	248,1274131825	0,4092898116	69,0370105955	1,8215172687	0,7239664228	62,4461688979	9,3842154043	2,1460983715	0,1284241665	0,1556395148	0,565869981	19,0876431057	1,140930017	0,728196223	1,3531190465	2,8367491923	2,2054211315	13,9568658334	153,4235063052	0,6499791383	2,4980405005	2,6373695609	19,5053858554	0,4315714331	1,7554352041	0,003937805	2,8466789463	1,3547686134	0,7655650579	1,1136501979	0,5971421395	0,1764190097	6,0830885936	251,8397866913	1,0163098384	0,2903557956	1,3682652971	0,6096193982	0,0871600628	0,1158608387	0,2521648069	0,0622420194	1,6887439917	NA	0,9410009264	0,9533326487	0,9542233884	0,9361722136	0,9524642336	0,9597328414	0,9494152838	0,9482519624	0,9495371916	0,949488414	0,961804971	0,9600362087	0,9471983668	0,9504112313	0,9348194957	0,9474190081	0,9540556671	0,9470774918	0,9328170667	0,9469612483	NA	0,9465218389	0,9384700965	0,9366544914	0,9593605344	0,9468804409	0,9642175505	0,9580156425	0,9507805529	0,9648900173	0,9617966204	0,9517673259	0,9483170633	0,9762123683	0,9464391722	0,9557384162	0,9612920991	0,9550080442	0,95530816	0,9522998869	0,9389966618	0,9417088723	0,9455274334	0,9754753699	0,9590123114	0,9560182966	0,9470465784	0,9486604445	0,9486819548	0,9564654765	0,9605067861	0,9458359642	0,9579007905	0,9657021157	0,9581807285	0,9432366965	0,948067612	0,9518702913	0,9494932229	0,9561315145	0,9077606212	0,9646622407	0,9396052224	0,9616092407	0,9501261455	0,9438365358	0,9502642493	0,9591841584	0,9517003704	0,9365316654	0,9471476292	0,983175794	0,9460180756	0,9671611863	0,9482632844	0,943198804	0,9455468632	0,9524026304	0,9489546345	0,9517745512	0,9512652796	15,2498698963	0,946133103	1
cellPhone+heater+soundEqui	0,8774785106	0,4238761724	0,7215441248	0,852336786	1,2057702525	0,5900239221	0,0654881512	0,402168073	2,8325082636	0,7421475221	5,26421774	2,658404018	2,8952652986	0,3887289655	3,6456246072	0,3019670941	0,2356707947	0,9529773118	1,8930951793	0,3034436297	NA	9,6354533958	3,1751276519	0,1708291964	25,722317239	0,5641668697	1,3801058202	31,745268689	12,16074199	1,5550682299	17,5718930178	1,4136473603	16,2100746876	302,9485309354	0,3686655451	2,4646203967	0,3449451729	0,9572556787	306,3089722622	0,4143827032	0,1343729694	1,5894654723	0,5883276484	13,8758915529	3,939938744	1,8000572665	0,1418220032	0,1679337059	1,224718892	52,0051546484	0,9254191723	0,6752516322	1,4235761206	1,8254280689	2,5840486229	13,2594197502	153,9392908211	1,3622194904	0,2437431028	7,1518813277	14,063142176	0,0877990564	2,0558741731	32,7083631922	2,764651746	1,1222164546	0,4983429673	1,5645267312	2,816174919	0,3125375066	6,7010701043	156,4545422622	0,8230150385	0,1795337848	0,3950828831	0,6142550828	0,1044714159	0,3001050114	2,070653555	0,1318946955	2,656885689	NA	0,9409831382	0,9525903428	0,9541642158	0,9363110513	0,9523929865	0,959864533	0,949345967	0,9487689688	0,9481391513	0,9485674196	0,9631465761	0,9542395657	0,9470780084	0,9510022373	0,9351078833	0,9476205481	0,9540211261	0,9470804814	0,9342797798	0,9469268513	NA	0,9463330818	0,9384182213	0,93611091	0,9593662195	0,9467459979	0,9644147581	0,9580313567	0,9502614311	0,9647911667	0,9608715164	0,9519358502	0,9441808557	0,9768003006	0,9466994241	0,9559598023	0,9615355097	0,9549946466	0,9575704212	0,9523317403	0,9370347885	0,9416214277	0,9455716125	0,9766700407	0,9601269117	0,9561787191	0,9466881443	0,9483992873	0,9487885419	0,9587922477	0,9604713627	0,9450779828	0,9579661945	0,9657301442	0,9582557996	0,9432552831	0,9485229324	0,9515390291	0,9481649608	0,9568124811	0,9126459812	0,963937333	0,9393021796	0,9639415037	0,949817008	0,9437122196	0,9500914646	0,9592048817	0,9513170493	0,9350059733	0,9471125836	0,9768183608	0,9464112925	0,9674877587	0,9481892244	0,9434038991	0,9456545691	0,952475077	0,9479431461	0,9522546832	0,9529134386	15,620598784	0,9469482884	1
cellPhone+heater+car	0,9690971785	58,8635410871	0,5552312911	1,8078083357	1,403097199	0,9137583028	0,0690979779	0,3413789589	3,4448076375	0,3038961101	5,9550375323	6,0077342592	2,9303955792	0,389847441	3,3363677662	1,1651799323	0,045102341	1,1819629394	1,8808753067	0,3289851561	83,285423969	3,7100793346	4,8127647187	0,1399940359	16,4485730838	0,6309957032	1,3536664412	88,5075244942	33,7530679815	1,4580599544	43,306299583	0,6345467537	NA	139,3978237247	0,5566318651	2,8679388563	0,2058532506	0,6187960196	327,1015142581	0,6694390076	0,0124155313	3,3006797661	0,5735228233	4,8005594052	3,5893527932	1,7526073011	0,1368326593	0,2314914361	4,085435458	69,0917243932	0,9256631382	0,8508100526	1,3875912372	2,2710488119	2,2484329757	8,3342975276	155,6959085746	1,2335839574	0,0076905418	9,1741457311	40,0062387034	2,3027497005	1,9305709635	24,7423955173	2,6413967905	1,04061306	2,8740254311	1,7724226355	2,1325533395	0,2666213245	4,2319842812	53,137495106	0,4732979193	0,1966704671	0,3581029791	0,9421003766	0,1083449889	0,3418169492	0,2796621218	0,1865087534	4,4860612576	NA	0,9406288784	0,9533426159	0,9543936348	0,9345813983	0,9525098977	0,9600987244	0,95064925	0,9491379415	0,9487906897	0,9490880966	0,9629131213	0,9536934797	0,946777523	0,9513068235	0,9350422607	0,9480090235	0,9542714176	0,9464071871	0,9351827804	0,9467415112	0,9722825989	0,9458811	0,9391156919	0,9361578477	0,9613899449	0,9466711698	0,964404854	0,9579191013	0,949948368	0,9647319802	0,9616793245	0,9520910692	NA	0,9774116174	0,946695412	0,9559459179	0,9606427776	0,9549856415	0,9568317337	0,9517890382	0,9431593681	0,9418174616	0,9456889077	0,9784199773	0,9599668059	0,9562330044	0,9473720764	0,9488304697	0,9489462591	0,9587904055	0,9605064195	0,9450742813	0,9595618163	0,9669949489	0,9591310335	0,9437411982	0,9485945693	0,9499778824	0,9479853306	0,9579666834	0,9126203159	0,9636994718	0,9397510506	0,9639647136	0,9505022243	0,9450672358	0,9501042608	0,9590689714	0,9490772156	0,9356877001	0,9470777943	0,9653868946	0,9455283647	0,9678052174	0,9478672866	0,9443323984	0,9461085706	0,9526197266	0,9475426231	0,9521831134	0,9525593991	15,6938452768	0,9465941387	1
cellPhone+soundEqui+washMach	0,8755182412	2,5367386215	0,9824251973	1,058735868	1,0679758989	0,0547887736	0,0650558	0,5220830119	2,0967926253	0,6782439999	2,3378657588	8,8742764685	1,9893338174	0,2385855567	3,4862395323	0,3702484293	1,0119280868	0,8228720929	2,1780436865	0,156582297	NA	9,7880158197	20,422760587	0,1764859407	14,0990054603	0,5146729859	1,0688847231	58,2184011978	1,6469913241	0,1909520707	1,2937711889	0,2901427158	34,6733295325	266,0661988181	0,5399798553	0,7243379368	0,7231273419	0,8091881046	6,5506484512	0,4954104624	1,4607241104	3,6767294461	0,482325209	2,2409035667	5,2351610979	1,2267453399	0,1385919783	0,1238962359	1,2724270966	41,7048896531	0,9183569994	0,5760847762	2,257752623	2,4435269473	0,7698376142	6,6849380007	173,4810975606	0,7332853553	0,3794313571	8,8360525354	3,7966781548	2,4957630122	0,6684787167	67,4595832436	0,5431918487	1,0809770976	0,2639611484	1,5935031901	1,9623813354	0,3716543846	6,772428667	456,8412410178	0,417647136	0,1071768566	0,4223423422	6,072840547	0,111241047	0,0912043171	6,7058804659	0,2440946135	3,4832604992	NA	0,9409386693	0,9517926222	0,9541238412	0,9362108493	0,9523991277	0,9600454306	0,9479153277	0,9495687581	0,9499871332	0,9480702599	0,9628616356	0,9532200977	0,9489881519	0,9505589694	0,9351859012	0,949575806	0,9553853245	0,9468984718	0,9336067831	0,9479462359	NA	0,946150108	0,9395593697	0,9376498166	0,9570551996	0,947484864	0,9644104557	0,9579997845	0,9498404183	0,9646666376	0,9600461825	0,9537033733	0,9441808557	0,9779467267	0,9469679818	0,9561364632	0,961445225	0,9561078723	0,9565606987	0,9535752725	0,9404618767	0,9426267069	0,9458802461	0,9792960672	0,9594390438	0,957549654	0,9456371542	0,9487521164	0,9496268979	0,9588735682	0,9607379767	0,9425895374	0,9584025128	0,9653693737	0,9587041188	0,9451491531	0,9502778947	0,9520293025	0,9493007245	0,9573716505	0,9079768578	0,9649201515	0,941202991	0,9630279489	0,9484837506	0,945189447	0,9506921514	0,959375336	0,9513218773	0,9374392139	0,9470160715	0,9785155245	0,9474852138	0,9671704295	0,9488577102	0,9447902336	0,9458434042	0,9535677005	0,9460954009	0,9531143231	0,954792944	15,8230615678	0,9478658066	1
cellPhone+dvd+washMach	0,8690108252	7,9422723745	0,893314133	0,5574118247	1,0947412141	0,0301414224	0,0618896369	0,5309752029	2,0592034955	0,6781362124	2,6031893926	19,2866422638	2,4533937857	0,1945089738	3,2382839757	0,6195814145	9,8000627804	1,080906572	1,8955944008	0,1679138657	NA	4,5570090013	1,5949507813	0,1178614523	11,7047680017	0,5299467726	1,0744764325	48,4300682535	22,6660228322	0,5532386074	2,5176001149	2,2320845782	74,9125891365	217,4574183485	0,5720947755	0,7196073271	0,6920418674	0,5517944367	311,0860361167	0,4489469436	1,3534262893	3,3945772735	0,4828533599	58,0025023044	3,1310406232	1,5269426581	0,1265454258	0,2730693107	1,740476136	39,7072147766	0,8588303225	0,4800304089	1,8960992961	3,1447392175	0,7515021956	9,9751948668	169,5220457369	0,4999647006	1,0847340824	6,0217011126	0,4087810676	3,3276459224	0,4450714817	81,9680934181	0,6223430376	0,4316158259	0,0941039624	1,3464599729	1,4992767909	0,3902395314	6,9107719489	251,6777084422	0,1386190033	0,062404845	0,7383069887	6,7621134249	0,1065207067	0,1002897665	0,6762973374	0,1631211711	11,5553719094	NA	0,9409266196	0,9524770683	0,9540483262	0,9344585142	0,9527057659	0,959954179	0,9481244126	0,9515527357	0,9498439165	0,9481214516	0,9630679864	0,9539541242	0,9498861201	0,9507841446	0,9351475971	0,9491130824	0,9591135928	0,9459965676	0,934616724	0,9485262593	NA	0,9455681217	0,9364217344	0,9379618881	0,9573549593	0,9482380481	0,9644171971	0,9582897955	0,9507561737	0,9651241212	0,9617554984	0,953648144	0,9450637023	0,9780786266	0,9469142754	0,9560789771	0,9606943706	0,9567901371	0,9646299972	0,9536603752	0,9413985318	0,9425620894	0,9463321512	0,9793645085	0,9592355221	0,9575832687	0,9458378398	0,9488460842	0,9505234285	0,958857783	0,9607559198	0,9426357314	0,9586432885	0,9649812721	0,9591942969	0,9456416257	0,9505757053	0,9517280921	0,9483418078	0,957245868	0,9091203131	0,9648866245	0,9412892929	0,9630654764	0,9478043112	0,9455767005	0,9509682971	0,9594689472	0,9493984743	0,9359907803	0,9489016142	0,9720530122	0,9473899394	0,9671702291	0,9490795829	0,9448021656	0,9462615854	0,9539085123	0,9456419103	0,9528068289	0,9543692128	17,8984297025	0,9476479162	1
heater+microWave+car	0,7963974314	38,1696070921	0,3947355258	1,8486604507	1,4150278059	1,7320424952	0,0743297872	0,3391432104	3,4995688546	0,8897670268	6,9936031569	12,5680769389	2,9214428257	0,4102949177	2,5223608284	1,3398504819	0,0441160516	1,0629428479	2,0671074898	0,2709778676	358,9041913187	4,7080516887	5,5489772526	0,1719888805	6,9161710014	0,573580919	1,3857542641	91,0004123983	30,4620293725	1,7107807613	98,4195156991	1,4120107784	NA	54,9652865768	0,6958318482	3,2145811364	0,8910573164	0,632220544	302,289709457	0,7788558001	74,8611015997	2,2027070874	0,7314432919	9,373042756	0,1612903809	2,050667735	0,1259229817	0,1844607132	3,1370050593	33,1880605621	1,1725084508	0,9057893772	1,2475067886	4,6911965254	2,2297533593	9,1793180978	153,9897783135	0,2068816953	2,986961242	4,2015111696	39,7707767607	6,2945908325	1,7331031286	0,4146715145	2,950737701	1,1625757415	6,5019525394	2,1014225245	0,8273759926	0,322432969	4,3979280593	250,4780804958	1,7731859422	0,3035809176	1,0766059591	1,2860725487	0,092224566	0,1183252534	0,0613136909	0,152979137	0,9783561778	NA	0,9406768599	0,9540417038	0,9544206985	0,9345487217	0,9525618286	0,9599389857	0,9506593659	0,9488097123	0,9498276074	0,9497403366	0,9618708055	0,9580925782	0,9469493743	0,9508011662	0,9348498439	0,947927567	0,9543039967	0,9464232945	0,9330050087	0,9468012052	0,9771136702	0,9459146356	0,9378621802	0,936666793	0,9609411999	0,946890247	0,9641999711	0,9579021665	0,9507265208	0,9648539469	0,9623586388	0,9520361395	NA	0,9750664029	0,9464340359	0,9557406947	0,9599178811	0,9549872709	0,9545831585	0,9520421599	0,9452452064	0,9418185102	0,9456656993	0,9773380325	0,9587470405	0,9560874284	0,9476326465	0,9490182439	0,948831655	0,9565124905	0,9604602668	0,9457834116	0,9596235127	0,967106488	0,9590497877	0,9436097708	0,948151241	0,9502502373	0,9491409797	0,9575595198	0,9076671789	0,9642619607	0,9397853542	0,9628735427	0,9513056084	0,9452308669	0,9502538742	0,9590340831	0,9494164025	0,9366563372	0,9468230172	0,9657862477	0,945286219	0,9676282312	0,9478877672	0,9440390328	0,945991829	0,9526775223	0,9488432074	0,951738583	0,9510483967	20,9208282467	0,9458626283	1
dvd+soundEqui+washMach	0,7563236416	7,8889970463	0,9599143476	0,9843595383	1,0341818516	0,1253565633	0,0696518507	0,4200173677	2,0601824227	0,5282950535	0,9362427009	57,7131572384	2,255097086	0,3033131816	2,8443913958	0,5505428384	6,4578869241	0,9106020125	2,0861552093	0,1530850919	NA	6,069588849	14,6729411088	0,1724619155	3,8798568634	0,3860293926	0,8231857892	51,8115017094	19,5471246239	0,9457357976	2,1395583907	2,5373663311	55,8443193264	162,1386650231	0,8095708241	1,6106132423	0,1197056537	0,5568571118	921,4034075937	0,345430341	1,0322914552	2,9397000292	0,585777983	0,0004390763	4,9291719798	0,7393584053	0,1408932193	0,1815500373	0,7195912407	5,3093781447	1,0430292437	0,5076668261	1,9091018009	3,5005408426	0,6627358458	10,9165359031	173,2693796329	0,0343203163	1,4805616053	6,191914799	1,4903233908	5,7936203984	1,4619002984	1,3526308418	0,5527862429	1,0526083889	0,4721022059	1,9251270783	0,5817137335	0,3191826628	6,4346232682	283,5792690014	0,4165636853	0,3644026064	0,9771509234	6,2505124563	0,0876329223	0,1965026932	3,109006495	0,0958877099	5,0919120426	NA	0,941096248	0,9525142099	0,9540182083	0,9360076667	0,9526227382	0,9598873569	0,9470051402	0,9504721002	0,9499421945	0,9480554242	0,9621268399	0,9541837664	0,949932414	0,9501544023	0,9347523939	0,9493600559	0,9590378418	0,94691138	0,9334642722	0,948520716	NA	0,9462566164	0,939316153	0,937838049	0,9561039765	0,948169709	0,9642090152	0,9583154688	0,9503474165	0,9649773917	0,9616111828	0,9529889751	0,9463173301	0,9770464352	0,9465819102	0,9560079445	0,9610103843	0,9570300134	0,9549858349	0,9530627238	0,9413041788	0,9426046253	0,9460771584	0,9796002578	0,9589726252	0,9570619183	0,9455784179	0,9488134338	0,950219515	0,9560915886	0,9608914065	0,9425546325	0,9585252791	0,965218472	0,959218365	0,9459357294	0,9500849764	0,952631073	0,9490681039	0,9571008444	0,9004263799	0,9652088797	0,9413337093	0,9602289949	0,9482035244	0,9456307111	0,9509272208	0,9594818775	0,9510712426	0,9374531955	0,9485116364	0,9784149465	0,9472487417	0,9664339605	0,9490728172	0,9445616061	0,9460906965	0,9533797008	0,9463109262	0,9526860963	0,9547961522	23,4068883835	0,9479462001	1
cellPhone+microWave+car	0,8045588497	49,0247947648	0,5223861174	1,2977840674	1,3544277434	1,4947592169	0,0772811847	0,413419769	2,0482417425	1,0943357258	8,7224376142	1,4305787413	2,3432401649	0,2883346448	3,3166938198	1,7938717024	1,8458783885	1,0783970269	2,2586420943	0,1745366029	832,3634354162	2,2360603339	9,9780026409	0,1689002639	2,6061903153	0,533499367	1,0896943782	84,874657403	24,142277448	0,2958168914	11,7803494195	0,284264223	NA	71,9901099197	0,9447363988	0,943516607	0,4376014003	0,6734581282	285,0707203778	0,5592743371	84,2361679276	5,6388113207	0,4937691817	0,4326676175	3,4759963595	1,5596194821	0,1206995138	0,093261479	3,7400799762	70,2890747815	0,7866089944	0,7539337285	1,7377511149	3,1439721859	1,5728099527	0,2004050985	156,9939418102	0,5114914207	0,5556549326	6,621785793	26,947013732	7,9998974186	0,9841901502	75,3694388258	0,765227083	0,4649861707	7,5887952751	1,1475876251	1,7633095483	0,5376271011	4,1360734174	104,9789690604	0,9061122889	0,1939600127	0,7992259149	0,8752685232	0,1031522988	0,1335161553	1,7488251968	0,342550327	3,189929936	NA	0,9393244401	0,9531369581	0,9544808554	0,9348017993	0,9524060436	0,9601103277	0,9497325107	0,9492194146	0,9491937949	0,9489809292	0,9617038822	0,9563473778	0,9461050239	0,9508908281	0,9350270067	0,9481417636	0,954334145	0,946269173	0,9342952764	0,9467880886	0,9741695266	0,9459192824	0,9401350116	0,9367302408	0,9604041166	0,9462897908	0,9644430608	0,9579093811	0,9504629277	0,9645877194	0,9605902072	0,952164172	NA	0,9764305622	0,9466801668	0,9559427163	0,9603087741	0,9549074598	0,9565903088	0,9520537423	0,9458543323	0,9418087294	0,9457257064	0,9786030564	0,9590543583	0,9562395465	0,946836491	0,9481556945	0,9489633806	0,9588553046	0,9603720744	0,9438338644	0,9596795338	0,9666382113	0,9591350081	0,9437294587	0,9489428295	0,9504731268	0,9495451291	0,9578234488	0,9094865307	0,9642247705	0,939496758	0,9657227811	0,9493829378	0,9452128593	0,9501284357	0,959114978	0,9501214344	0,9359251167	0,9472474093	0,9665178552	0,9455205347	0,9668131115	0,9476101977	0,9441347413	0,9460942241	0,9527987691	0,9463100855	0,9520626862	0,9524948443	24,9536415498	0,9459096422	1
